"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2020-03-01 00:00:00",10,5,2,3,38,65.42857142857143,66.57142857142857
"2020-03-02 00:00:00",7,19,4,2,50,68.14285714285714,65.28571428571429
"2020-03-03 00:00:00",9,15,4,1,44,66.42857142857143,64.57142857142857
"2020-03-04 00:00:00",7,7,3,3,33,64.42857142857143,65.85714285714286
"2020-03-05 00:00:00",8,16,1,1,35,67.71428571428571,69.57142857142857
"2020-03-06 00:00:00",5,13,2,2,46,67.85714285714286,69.71428571428571
"2020-03-07 00:00:00",10,8,4,0,36,64.71428571428571,70.14285714285714
"2020-03-08 00:00:00",7,15,2,2,61,68.85714285714286,72.71428571428571
"2020-03-09 00:00:00",13,12,1,1,35,66,70.14285714285714
"2020-03-10 00:00:00",4,8,2,1,43,63.857142857142854,66.57142857142857
"2020-03-11 00:00:00",6,14,4,1,31,64.28571428571429,65.57142857142857
"2020-03-12 00:00:00",8,7,1,1,42,64,63.42857142857143
"2020-03-13 00:00:00",7,15,3,1,46,64.57142857142857,63.142857142857146
"2020-03-14 00:00:00",14,11,3,2,59,69,60.857142857142854
"2020-03-15 00:00:00",10,9,1,4,30,64.28571428571429,58.857142857142854
"2020-03-16 00:00:00",8,8,1,2,24,61.57142857142857,61
"2020-03-17 00:00:00",8,7,4,2,34,61.142857142857146,64
"2020-03-18 00:00:00",17,11,7,1,49,65.28571428571429,67.28571428571429
"2020-03-19 00:00:00",14,12,1,1,37,66.14285714285714,67
"2020-03-20 00:00:00",8,12,2,2,43,65.42857142857143,68.14285714285714
"2020-03-21 00:00:00",10,8,3,1,45,62.285714285714285,68
"2020-03-22 00:00:00",9,10,4,1,37,63.285714285714285,67.71428571428571
"2020-03-23 00:00:00",9,10,2,3,40,66.28571428571429,67.85714285714286
"2020-03-24 00:00:00",9,10,4,2,35,67,65.57142857142857
"2020-03-25 00:00:00",8,12,2,1,32,62.714285714285715,62.42857142857143
"2020-03-26 00:00:00",9,15,3,1,44,63.714285714285715,61.42857142857143
"2020-03-27 00:00:00",11,11,3,0,37,63,61.714285714285715
"2020-03-28 00:00:00",14,12,3,2,42,63.857142857142854,65.85714285714286
"2020-03-29 00:00:00",3,9,1,0,37,62.285714285714285,72.57142857142857
"2020-03-30 00:00:00",13,10,3,4,44,63.714285714285715,73.28571428571429
"2020-03-31 00:00:00",12,10,3,3,39,64.71428571428571,75.71428571428571
"2020-04-01 00:00:00",8,12,3,1,34,65.14285714285714,75.71428571428571
"2020-04-02 00:00:00",12,14,5,0,54,67,76.42857142857143
"2020-04-03 00:00:00",13,15,4,2,53,70.57142857142857,72.85714285714286
"2020-04-04 00:00:00",12,11,1,3,35,69,73.14285714285714
"2020-04-05 00:00:00",9,17,7,0,59,75,69.28571428571429
"2020-04-06 00:00:00",11,13,3,3,55,76.57142857142857,68.57142857142857
"2020-04-07 00:00:00",12,19,6,2,39,78.14285714285714,69.85714285714286
"2020-04-08 00:00:00",20,11,7,2,49,82.57142857142857,74.85714285714286
"2020-04-09 00:00:00",14,16,2,2,53,82.85714285714286,73.85714285714286
"2020-04-10 00:00:00",7,14,7,1,53,82.14285714285714,75.42857142857143
"2020-04-11 00:00:00",12,16,1,3,49,84.85714285714286,73.28571428571429
"2020-04-12 00:00:00",10,15,2,1,52,83.14285714285714,71.85714285714286
"2020-04-13 00:00:00",15,7,1,2,48,81.42857142857143,71
"2020-04-14 00:00:00",2,17,5,1,29,78,70.85714285714286
"2020-04-15 00:00:00",10,12,2,2,31,73.42857142857143,69
"2020-04-16 00:00:00",8,10,2,0,59,72.28571428571429,72.14285714285714
"2020-04-17 00:00:00",11,10,3,3,45,70.85714285714286,77.42857142857143
"2020-04-18 00:00:00",19,6,0,1,41,68.85714285714286,79.85714285714286
"2020-04-19 00:00:00",9,14,2,1,47,67.85714285714286,83.85714285714286
"2020-04-20 00:00:00",9,12,3,1,54,68.71428571428571,88
"2020-04-21 00:00:00",5,10,4,2,54,71.71428571428571,88.71428571428571
"2020-04-22 00:00:00",12,10,5,2,37,73,87.57142857142857
"2020-04-23 00:00:00",11,13,3,3,47,72.71428571428571,85.28571428571429
"2020-04-24 00:00:00",10,12,3,3,56,74.42857142857143,80.57142857142857
"2020-04-25 00:00:00",6,10,7,1,51,75.57142857142857,76.71428571428571
"2020-04-26 00:00:00",11,14,6,0,54,77.28571428571429,76.71428571428571
"2020-04-27 00:00:00",8,5,1,3,48,75.28571428571429,75
"2020-04-28 00:00:00",11,18,10,1,53,77.85714285714286,77.28571428571429
"2020-04-29 00:00:00",13,8,5,1,36,77.42857142857143,77.42857142857143
"2020-04-30 00:00:00",12,13,9,3,36,76.85714285714286,80.14285714285714
"2020-05-01 00:00:00",7,12,5,6,42,75.14285714285714,84.71428571428571
"2020-05-02 00:00:00",9,10,4,0,57,75.85714285714286,89.42857142857143
"2020-05-03 00:00:00",16,12,2,0,43,74.14285714285714,87.42857142857143
"2020-05-04 00:00:00",17,10,7,1,57,78,88
"2020-05-05 00:00:00",9,11,1,1,42,73.85714285714286,86.85714285714286
"2020-05-06 00:00:00",16,16,6,1,55,78.28571428571429,88.85714285714286
"2020-05-07 00:00:00",12,18,6,1,47,79.85714285714286,91
"2020-05-08 00:00:00",11,12,4,4,52,81.42857142857143,89.71428571428571
"2020-05-09 00:00:00",12,18,3,1,55,82.71428571428571,87.57142857142857
"2020-05-10 00:00:00",13,19,9,4,40,84.42857142857143,89
"2020-05-11 00:00:00",11,16,3,3,59,84.42857142857143,90.85714285714286
"2020-05-12 00:00:00",11,10,4,2,53,86.71428571428571,89.28571428571429
"2020-05-13 00:00:00",10,13,1,4,47,84,86.28571428571429
"2020-05-14 00:00:00",14,13,4,3,60,85.42857142857143,83.42857142857143
"2020-05-15 00:00:00",9,16,4,1,45,84.28571428571429,82.42857142857143
"2020-05-16 00:00:00",11,12,5,1,57,83.85714285714286,84
"2020-05-17 00:00:00",11,17,7,1,50,84,83.57142857142857
"2020-05-18 00:00:00",13,5,2,1,38,79.28571428571429,79.85714285714286
"2020-05-19 00:00:00",14,18,3,3,55,81.14285714285714,81
"2020-05-20 00:00:00",14,14,5,4,48,82.57142857142857,81.57142857142857
"2020-05-21 00:00:00",13,15,2,2,54,81.42857142857143,80
"2020-05-22 00:00:00",10,8,1,2,40,79.42857142857143,77.85714285714286
"2020-05-23 00:00:00",14,18,4,3,44,79,77.28571428571429
"2020-05-24 00:00:00",12,8,5,1,44,76.71428571428571,76.42857142857143
"2020-05-25 00:00:00",10,13,5,1,38,77.85714285714286,80.14285714285714
"2020-05-26 00:00:00",13,16,2,2,51,76.57142857142857,81.14285714285714
"2020-05-27 00:00:00",7,13,3,4,49,75.28571428571429,81.71428571428571
"2020-05-28 00:00:00",14,9,3,0,49,73.71428571428571,84.57142857142857
"2020-05-29 00:00:00",9,14,1,2,52,76.14285714285714,87.85714285714286
"2020-05-30 00:00:00",12,15,4,2,39,74.57142857142857,87.57142857142857
"2020-05-31 00:00:00",16,13,5,0,54,77.14285714285714,87
"2020-06-01 00:00:00",12,14,3,2,48,78.85714285714286,87.14285714285714
"2020-06-02 00:00:00",12,17,6,2,56,80.14285714285714,86.28571428571429
"2020-06-03 00:00:00",19,13,3,1,49,81.42857142857143,90.14285714285714
"2020-06-04 00:00:00",10,15,4,1,61,83.71428571428571,90.71428571428571
"2020-06-05 00:00:00",9,14,6,4,45,83.71428571428571,88.14285714285714
"2020-06-06 00:00:00",10,13,3,1,45,83.71428571428571,88.14285714285714
"2020-06-07 00:00:00",14,14,0,2,47,82.14285714285714,89.42857142857143
"2020-06-08 00:00:00",8,13,3,1,46,81,86.57142857142857
"2020-06-09 00:00:00",12,14,8,1,49,79.71428571428571,87.85714285714286
"2020-06-10 00:00:00",20,12,4,1,56,80.85714285714286,86.28571428571429
"2020-06-11 00:00:00",9,10,5,4,49,78.85714285714286,83.14285714285714
"2020-06-12 00:00:00",16,9,4,2,52,79.57142857142857,82.42857142857143
"2020-06-13 00:00:00",11,17,1,1,53,81.14285714285714,81.71428571428571
"2020-06-14 00:00:00",15,18,6,0,55,83.57142857142857,80.42857142857143
"2020-06-15 00:00:00",13,13,2,2,46,84.28571428571429,82.57142857142857
"2020-06-16 00:00:00",13,11,6,0,48,83.42857142857143,79.71428571428571
"2020-06-17 00:00:00",22,12,4,0,54,83.28571428571429,77.42857142857143
"2020-06-18 00:00:00",10,14,5,1,49,83.57142857142857,78.57142857142857
"2020-06-19 00:00:00",22,15,5,3,49,85.14285714285714,79.71428571428571
"2020-06-20 00:00:00",14,9,5,3,55,85.57142857142857,79.28571428571429
"2020-06-21 00:00:00",12,14,3,2,61,85.28571428571429,79.42857142857143
"2020-06-22 00:00:00",8,13,4,2,60,86.85714285714286,77.57142857142857
"2020-06-23 00:00:00",9,14,4,3,58,88.28571428571429,82.57142857142857
"2020-06-24 00:00:00",18,12,5,2,44,86.71428571428571,85.28571428571429
"2020-06-25 00:00:00",11,11,4,2,46,86,86
"2020-06-26 00:00:00",12,13,2,3,74,87.42857142857143,87.28571428571429
"2020-06-27 00:00:00",12,9,5,0,50,86,86.85714285714286
"2020-06-28 00:00:00",14,11,4,2,45,83.71428571428571,87.85714285714286
"2020-06-29 00:00:00",18,16,4,1,58,85.14285714285714,90
"2020-06-30 00:00:00",13,17,8,0,56,86,88
"2020-07-01 00:00:00",12,10,3,3,36,83.57142857142857,85
"2020-07-02 00:00:00",14,12,7,2,40,83.71428571428571,87
"2020-07-03 00:00:00",13,17,4,0,56,81.71428571428571,88.85714285714286
"2020-07-04 00:00:00",13,21,3,2,45,82.85714285714286,92
"2020-07-05 00:00:00",12,12,8,1,57,84.85714285714286,94.14285714285714
"2020-07-06 00:00:00",13,8,3,1,46,81.14285714285714,92.57142857142857
"2020-07-07 00:00:00",13,12,9,1,65,82,89.85714285714286
"2020-07-08 00:00:00",13,8,4,1,42,82.57142857142857,92.14285714285714
"2020-07-09 00:00:00",18,16,2,0,44,83.28571428571429,90.42857142857143
"2020-07-10 00:00:00",8,11,4,3,49,81.14285714285714,89
"2020-07-11 00:00:00",11,12,5,2,58,81.71428571428571,88.85714285714286
"2020-07-12 00:00:00",13,10,4,0,51,80,87
"2020-07-13 00:00:00",13,13,3,3,53,82,87
"2020-07-14 00:00:00",9,15,3,2,54,79.57142857142857,88.71428571428571
"2020-07-15 00:00:00",12,15,2,0,51,81.28571428571429,87.85714285714286
"2020-07-16 00:00:00",10,10,4,1,47,80.14285714285714,86.85714285714286
"2020-07-17 00:00:00",10,11,6,1,54,81.14285714285714,85.28571428571429
"2020-07-18 00:00:00",11,19,3,1,52,80.85714285714286,81.57142857142857
"2020-07-19 00:00:00",10,15,2,0,46,80.14285714285714,80.14285714285714
"2020-07-20 00:00:00",14,12,4,2,57,80.71428571428571,80.42857142857143
"2020-07-21 00:00:00",12,8,4,1,51,79.71428571428571,81.14285714285714
"2020-07-22 00:00:00",12,13,3,1,44,78.71428571428571,80.57142857142857
"2020-07-23 00:00:00",13,7,1,3,48,78.71428571428571,78.85714285714286
"2020-07-24 00:00:00",10,21,4,3,56,80.42857142857143,80
"2020-07-25 00:00:00",14,10,5,0,62,81.14285714285714,80.85714285714286
"2020-07-26 00:00:00",17,16,3,2,61,84.85714285714286,78.57142857142857
"2020-07-27 00:00:00",9,19,3,3,57,85.14285714285714,77.28571428571429
"2020-07-28 00:00:00",4,9,4,3,50,84.28571428571429,76.28571428571429
"2020-07-29 00:00:00",23,13,3,0,45,85.85714285714286,76.28571428571429
"2020-07-30 00:00:00",11,15,4,2,66,89.57142857142857,78.57142857142857
"2020-07-31 00:00:00",12,13,4,3,57,88.85714285714286,79.85714285714286
"2020-08-01 00:00:00",11,13,5,1,55,88,80.85714285714286
"2020-08-02 00:00:00",14,13,3,2,51,85.71428571428571,84.71428571428571
"2020-08-03 00:00:00",10,18,4,0,60,85.85714285714286,89.14285714285714
"2020-08-04 00:00:00",17,13,3,2,65,90.14285714285714,86.57142857142857
"2020-08-05 00:00:00",11,17,3,2,47,89.57142857142857,87.57142857142857
"2020-08-06 00:00:00",19,14,4,3,65,90.57142857142857,88.85714285714286
"2020-08-07 00:00:00",11,11,8,1,52,89.71428571428571,87.85714285714286
"2020-08-08 00:00:00",10,13,3,0,64,90.42857142857143,88.57142857142857
"2020-08-09 00:00:00",17,14,3,2,50,90.85714285714286,89
"2020-08-10 00:00:00",9,14,5,1,50,89,84.42857142857143
"2020-08-11 00:00:00",11,10,1,1,58,86.28571428571429,84.85714285714286
"2020-08-12 00:00:00",9,13,2,0,62,87.14285714285714,83.57142857142857
"2020-08-13 00:00:00",19,13,6,3,46,84.57142857142857,81.71428571428571
"2020-08-14 00:00:00",11,22,4,0,58,86.28571428571429,80.42857142857143
"2020-08-15 00:00:00",11,19,5,1,75,89.28571428571429,77.28571428571429
"2020-08-16 00:00:00",19,9,2,2,56,89.57142857142857,76.28571428571429
"2020-08-17 00:00:00",11,16,4,2,43,89.14285714285714,79
"2020-08-18 00:00:00",13,12,7,2,56,90.42857142857143,80.28571428571429
"2020-08-19 00:00:00",15,16,4,3,47,90.28571428571429,79
"2020-08-20 00:00:00",15,21,3,2,59,92.14285714285714,79.85714285714286
"2020-08-21 00:00:00",14,8,4,0,41,88.14285714285714,77.28571428571429
"2020-08-22 00:00:00",8,14,3,0,42,81.85714285714286,79.71428571428571
"2020-08-23 00:00:00",15,19,2,0,56,82.42857142857143,79.85714285714286
"2020-08-24 00:00:00",9,10,0,0,48,81.14285714285714,78.85714285714286
"2020-08-25 00:00:00",6,9,3,1,55,78.85714285714286,79.42857142857143
"2020-08-26 00:00:00",8,13,4,0,45,76.71428571428571,81.85714285714286
"2020-08-27 00:00:00",11,18,6,4,49,75,80.42857142857143
"2020-08-28 00:00:00",16,17,3,0,36,75.71428571428571,84.71428571428571
"2020-08-29 00:00:00",17,15,2,3,48,78.28571428571429,85.57142857142857
"2020-08-30 00:00:00",12,19,6,3,51,78.14285714285714,82.28571428571429
"2020-08-31 00:00:00",15,12,3,1,42,79,82.14285714285714
"2020-09-01 00:00:00",16,12,3,3,55,81.14285714285714,83.71428571428571
"2020-09-02 00:00:00",15,20,6,0,43,83.14285714285714,80.14285714285714
"2020-09-03 00:00:00",10,16,7,2,45,82,81.85714285714286
"2020-09-04 00:00:00",11,9,2,1,62,83.85714285714286,80.85714285714286
"2020-09-05 00:00:00",9,14,2,3,54,83.42857142857143,79.57142857142857
"2020-09-06 00:00:00",22,19,4,2,46,83.71428571428571,81.57142857142857
"2020-09-07 00:00:00",16,22,2,0,61,87.71428571428571,79.71428571428571
"2020-09-08 00:00:00",13,16,1,2,51,86.85714285714286,77
"2020-09-09 00:00:00",12,19,3,2,50,87.14285714285714,79.85714285714286
"2020-09-10 00:00:00",15,19,4,3,46,88.14285714285714,78
"2020-09-11 00:00:00",7,14,5,3,58,88.42857142857143,77.85714285714286
"2020-09-12 00:00:00",20,17,8,1,57,91.42857142857143,78.14285714285714
"2020-09-13 00:00:00",9,12,4,2,62,90.85714285714286,81
"2020-09-14 00:00:00",13,16,2,0,38,86.28571428571429,81.85714285714286
"2020-09-15 00:00:00",10,13,3,1,47,85,83.28571428571429
"2020-09-16 00:00:00",16,19,6,1,53,86.28571428571429,82.71428571428571
"2020-09-17 00:00:00",18,14,5,1,56,87.28571428571429,84.57142857142857
"2020-09-18 00:00:00",12,14,3,1,53,86.71428571428571,84.57142857142857
"2020-09-19 00:00:00",16,24,7,0,42,84.71428571428571,84.57142857142857
"2020-09-20 00:00:00",13,14,5,4,63,86.14285714285714,83.28571428571429
"2020-09-21 00:00:00",23,21,8,1,53,91.42857142857143,82.57142857142857
"2020-09-22 00:00:00",12,23,5,1,55,94.57142857142857,81.28571428571429
"2020-09-23 00:00:00",9,14,3,2,46,91.57142857142857,82.42857142857143
"2020-09-24 00:00:00",17,16,5,3,62,92.85714285714286,78.28571428571429
"2020-09-25 00:00:00",15,20,3,2,60,95.28571428571429,78.85714285714286
"2020-09-26 00:00:00",18,17,2,1,43,94.14285714285714,77.71428571428571
"2020-09-27 00:00:00",16,23,3,1,61,94.85714285714286,78
"2020-09-28 00:00:00",18,21,11,1,44,93.28571428571429,80.57142857142857
"2020-09-29 00:00:00",10,14,6,1,40,89.71428571428571,79.85714285714286
"2020-09-30 00:00:00",16,18,5,0,57,92.85714285714286,81
"2020-10-01 00:00:00",17,16,3,2,51,90.85714285714286,82.57142857142857
"2020-10-02 00:00:00",10,17,3,4,59,89.85714285714286,79
"2020-10-03 00:00:00",18,18,5,3,64,93.71428571428571,77.57142857142857
"2020-10-04 00:00:00",11,18,2,3,51,91,74.57142857142857
"2020-10-05 00:00:00",13,19,4,1,51,90,72
"2020-10-06 00:00:00",10,9,3,0,73,93.42857142857143,71.85714285714286
"2020-10-07 00:00:00",12,15,5,2,59,93,68.85714285714286
"2020-10-08 00:00:00",20,15,8,3,61,95.57142857142857,69.28571428571429
"2020-10-09 00:00:00",10,23,4,0,53,95.14285714285714,70.85714285714286
"2020-10-10 00:00:00",10,22,6,0,50,92.28571428571429,72.14285714285714
"2020-10-11 00:00:00",15,16,4,1,41,91.14285714285714,71.42857142857143
"2020-10-12 00:00:00",15,13,1,1,45,89.28571428571429,69.85714285714286
"2020-10-13 00:00:00",15,13,3,0,41,86,72.57142857142857
"2020-10-14 00:00:00",8,13,0,0,40,81.42857142857143,76.57142857142857
"2020-10-15 00:00:00",10,18,2,2,68,80.42857142857143,79
"2020-10-16 00:00:00",12,14,1,2,47,78.42857142857143,81.42857142857143
"2020-10-17 00:00:00",10,22,3,2,47,77.85714285714286,81
"2020-10-18 00:00:00",5,11,0,6,58,78.28571428571429,83.28571428571429
"2020-10-19 00:00:00",15,14,6,1,44,79,87.71428571428571
"2020-10-20 00:00:00",10,16,11,1,51,81.42857142857143,86.28571428571429
"2020-10-21 00:00:00",17,13,1,1,60,85.85714285714286,81.85714285714286
"2020-10-22 00:00:00",9,16,3,3,52,83.42857142857143,79.71428571428571
"2020-10-23 00:00:00",14,26,4,4,59,87.85714285714286,79.71428571428571
"2020-10-24 00:00:00",12,16,6,2,63,90,80.42857142857143
"2020-10-25 00:00:00",12,14,2,2,46,89.42857142857143,81.85714285714286
"2020-10-26 00:00:00",15,20,5,2,60,92.57142857142857,78.28571428571429
"2020-10-27 00:00:00",13,17,4,2,57,93.14285714285714,77.28571428571429
"2020-10-28 00:00:00",18,13,0,3,53,92.42857142857143,76.42857142857143
"2020-10-29 00:00:00",14,16,2,1,41,91.14285714285714,80.28571428571429
"2020-10-30 00:00:00",9,17,4,2,59,88.85714285714286,76.42857142857143
"2020-10-31 00:00:00",20,17,5,1,44,87.14285714285714,75.42857142857143
"2020-11-01 00:00:00",16,14,6,2,56,89.71428571428571,72.28571428571429
"2020-11-02 00:00:00",12,12,5,1,58,87.71428571428571,71.57142857142857
"2020-11-03 00:00:00",8,12,3,3,50,85.28571428571429,70.28571428571429
"2020-11-04 00:00:00",14,20,4,0,49,85.28571428571429,73
"2020-11-05 00:00:00",17,16,5,3,49,87.57142857142857,66.71428571428571
"2020-11-06 00:00:00",12,11,2,2,43,84.57142857142857,68
"2020-11-07 00:00:00",13,15,3,0,48,83.42857142857143,69.71428571428571
"2020-11-08 00:00:00",10,8,2,1,50,80.14285714285714,69.28571428571429
"2020-11-09 00:00:00",11,10,5,0,44,77.57142857142857,68.71428571428571
"2020-11-10 00:00:00",12,16,3,2,61,80.14285714285714,69.28571428571429
"2020-11-11 00:00:00",12,20,3,1,55,80.71428571428571,68.57142857142857
"2020-11-12 00:00:00",9,12,2,3,52,79,70
"2020-11-13 00:00:00",8,11,1,3,39,77.85714285714286,67.42857142857143
"2020-11-14 00:00:00",7,14,2,0,35,74.85714285714286,62.142857142857146
"2020-11-15 00:00:00",10,10,4,0,35,73.14285714285714,61.285714285714285
"2020-11-16 00:00:00",8,17,0,1,33,71.57142857142857,62.285714285714285
"2020-11-17 00:00:00",9,12,2,1,43,67.71428571428571,59
"2020-11-18 00:00:00",7,9,3,4,43,64.14285714285714,55.857142857142854
"2020-11-19 00:00:00",9,16,2,1,41,62.857142857142854,54.857142857142854
"2020-11-20 00:00:00",11,17,3,2,36,63.857142857142854,54.714285714285715
"2020-11-21 00:00:00",12,12,3,0,42,65.42857142857143,56
"2020-11-22 00:00:00",9,16,2,0,41,66.71428571428571,56.857142857142854
"2020-11-23 00:00:00",8,9,3,2,35,66.42857142857143,55.714285714285715
"2020-11-24 00:00:00",10,14,5,0,31,65.42857142857143,57.42857142857143
"2020-11-25 00:00:00",12,12,2,1,49,66.85714285714286,58.42857142857143
"2020-11-26 00:00:00",7,13,0,1,37,65.28571428571429,57.857142857142854
"2020-11-27 00:00:00",7,14,7,1,49,66.57142857142857,59.42857142857143
"2020-11-28 00:00:00",8,9,3,2,49,66.85714285714286,62.42857142857143
"2020-11-29 00:00:00",8,8,2,2,38,65.42857142857143,61.57142857142857
"2020-11-30 00:00:00",9,14,2,2,40,66.85714285714286,61.285714285714285
"2020-12-01 00:00:00",11,13,6,2,37,68.14285714285714,62.57142857142857
"2020-12-02 00:00:00",14,12,3,2,55,69.57142857142857,62.714285714285715
"2020-12-03 00:00:00",10,14,4,2,63,74.57142857142857,63.857142857142854
"2020-12-04 00:00:00",11,9,6,4,53,75.28571428571429,61.714285714285715
"2020-12-05 00:00:00",14,6,4,0,49,75.57142857142857,56.857142857142854
"2020-12-06 00:00:00",11,6,3,0,30,74.42857142857143,56.142857142857146
"2020-12-07 00:00:00",6,10,1,0,49,74.28571428571429,57.142857142857146
"2020-12-08 00:00:00",13,11,4,1,34,73.42857142857143,55.42857142857143
"2020-12-09 00:00:00",7,15,0,0,40,70,53.714285714285715
"2020-12-10 00:00:00",11,13,1,1,37,65.71428571428571,53.57142857142857
"2020-12-11 00:00:00",8,10,2,1,46,63.42857142857143,56
"2020-12-12 00:00:00",2,13,2,2,39,61.285714285714285,59.285714285714285
"2020-12-13 00:00:00",7,14,4,2,38,63.42857142857143,61.142857142857146
"2020-12-14 00:00:00",12,9,0,2,42,63.285714285714285,62.42857142857143
"2020-12-15 00:00:00",13,13,2,2,34,63.42857142857143,62.714285714285715
"2020-12-16 00:00:00",11,19,4,1,36,64.71428571428571,64.42857142857143
"2020-12-17 00:00:00",9,5,2,1,48,65,64.85714285714286
"2020-12-18 00:00:00",5,17,2,2,33,63.857142857142854,63.285714285714285
"2020-12-19 00:00:00",9,13,4,2,37,64.85714285714286,63.285714285714285
"2020-12-20 00:00:00",15,9,1,1,43,65.42857142857143,62.42857142857143
"2020-12-21 00:00:00",8,12,2,0,41,65.14285714285714,61.57142857142857
"2020-12-22 00:00:00",9,6,2,2,38,64.14285714285714,62.857142857142854
"2020-12-23 00:00:00",14,10,2,3,43,64.28571428571429,66.28571428571429
"2020-12-24 00:00:00",10,11,1,1,41,64.14285714285714,69
"2020-12-25 00:00:00",11,15,6,2,40,66.28571428571429,72.71428571428571
"2020-12-26 00:00:00",11,5,0,0,54,67,69.28571428571429
"2020-12-27 00:00:00",8,9,2,0,41,65.71428571428571,71.85714285714286
"2020-12-28 00:00:00",15,16,0,1,34,66.14285714285714,69.57142857142857
"2020-12-29 00:00:00",6,11,2,1,43,67,71
"2020-12-30 00:00:00",11,14,4,4,52,68.85714285714286,68.85714285714286
"2020-12-31 00:00:00",17,8,3,1,42,69.85714285714286,68.42857142857143
"2021-01-01 00:00:00",7,18,3,1,42,69.42857142857143,66.28571428571429
"2021-01-02 00:00:00",14,13,5,2,44,70.57142857142857,70.57142857142857
"2021-01-03 00:00:00",7,12,3,1,49,72.28571428571429,68.71428571428571
"2021-01-04 00:00:00",13,5,2,3,41,72,72.42857142857143
"2021-01-05 00:00:00",13,12,2,0,51,74.14285714285714,71.57142857142857
"2021-01-06 00:00:00",7,14,6,2,50,73.28571428571429,71.14285714285714
"2021-01-07 00:00:00",12,8,2,0,41,72.14285714285714,65.71428571428571
"2021-01-08 00:00:00",9,14,1,2,35,70.71428571428571,65.14285714285714
"2021-01-09 00:00:00",7,13,0,3,44,69.14285714285714,64
"2021-01-10 00:00:00",5,6,3,2,37,66.42857142857143,66.14285714285714
"2021-01-11 00:00:00",10,15,3,0,42,67.28571428571429,63.57142857142857
"2021-01-12 00:00:00",10,9,7,1,39,65.57142857142857,63
"2021-01-13 00:00:00",6,17,4,1,38,63.714285714285715,63.714285714285715
"2021-01-14 00:00:00",11,12,1,2,43,64.57142857142857,66.85714285714286
"2021-01-15 00:00:00",12,17,4,0,51,67.85714285714286,64.57142857142857
"2021-01-16 00:00:00",10,15,4,1,47,69.28571428571429,66.14285714285714
"2021-01-17 00:00:00",6,10,4,2,49,71.85714285714286,63.714285714285715
"2021-01-18 00:00:00",16,16,7,1,51,74.85714285714286,66.14285714285714
"2021-01-19 00:00:00",12,32,11,3,58,82,67.42857142857143
"2021-01-20 00:00:00",10,13,3,3,57,84.85714285714286,66.71428571428571
"2021-01-21 00:00:00",14,13,4,1,52,87,65.85714285714286
"2021-01-22 00:00:00",12,10,3,3,33,83.71428571428571,68
"2021-01-23 00:00:00",10,9,2,0,38,81.14285714285714,68
"2021-01-24 00:00:00",7,12,0,1,30,78.14285714285714,68.85714285714286
"2021-01-25 00:00:00",10,9,1,0,52,75.42857142857143,68.57142857142857
"2021-01-26 00:00:00",7,13,3,4,44,69,66
"2021-01-27 00:00:00",14,11,6,0,67,70.71428571428571,65.85714285714286
"2021-01-28 00:00:00",10,8,2,1,49,68.71428571428571,66.57142857142857
"2021-01-29 00:00:00",13,23,5,0,52,73.28571428571429,67.71428571428571
"2021-01-30 00:00:00",13,16,3,2,40,75.42857142857143,67.14285714285714
"2021-01-31 00:00:00",10,12,4,5,52,80.14285714285714,65.57142857142857
"2021-02-01 00:00:00",19,8,5,1,37,79.85714285714286,64.71428571428571
"2021-02-02 00:00:00",7,12,3,2,36,78.28571428571429,64.85714285714286
"2021-02-03 00:00:00",7,10,2,4,58,75.85714285714286,64.85714285714286
"2021-02-04 00:00:00",15,12,4,0,55,78.14285714285714,65.71428571428571
"2021-02-05 00:00:00",16,8,4,0,48,75.71428571428571,65.14285714285714
"2021-02-06 00:00:00",9,10,3,2,46,75.14285714285714,67
"2021-02-07 00:00:00",7,9,2,1,41,71.85714285714286,69.14285714285714
"2021-02-08 00:00:00",7,10,4,0,42,70.85714285714286,67.85714285714286
"2021-02-09 00:00:00",10,6,2,2,56,73.14285714285714,67.28571428571429
"2021-02-10 00:00:00",10,16,5,2,38,71.71428571428571,67.42857142857143
"2021-02-11 00:00:00",16,14,5,5,44,71.42857142857143,66.57142857142857
"2021-02-12 00:00:00",7,13,5,2,61,73.14285714285714,64.14285714285714
"2021-02-13 00:00:00",15,11,3,0,48,74.14285714285714,60.57142857142857
"2021-02-14 00:00:00",9,11,5,1,55,77.14285714285714,59.42857142857143
"2021-02-15 00:00:00",14,20,3,0,64,82.57142857142857,59.42857142857143
"2021-02-16 00:00:00",17,9,6,2,43,82.71428571428571,65.28571428571429
"2021-02-17 00:00:00",13,16,5,2,46,84.28571428571429,66.14285714285714
"2021-02-18 00:00:00",14,13,0,3,44,82.85714285714286,65.85714285714286
"2021-02-19 00:00:00",15,11,4,2,45,81.28571428571429,72.71428571428571
"2021-02-20 00:00:00",13,12,5,0,43,80.71428571428571,73.71428571428571
"2021-02-21 00:00:00",10,10,4,0,29,76.71428571428571,73.71428571428571
"2021-02-22 00:00:00",15,11,1,2,42,72.42857142857143,75.28571428571429
"2021-02-23 00:00:00",12,11,4,3,49,72.71428571428571,70.71428571428571
"2021-02-24 00:00:00",11,9,4,1,44,70.85714285714286,72.42857142857143
"2021-02-25 00:00:00",12,9,2,1,50,70.85714285714286,73
